Code Postal / CEDEX,Code INSEE,Nom de la commune
80600,80427,Hem-Hardinval
30350,30065,Canaules-et-Argentières
80600,80602,Occoches
80190,80616,Pargny
80540,80670,Revelles
80290,80719,Sainte-Segrée
80240,80747,Templeux-la-Fosse
73610,73022,Attignat-Oncin
73470,73152,Marcieux
73600,73181,Moûtiers
73460,73283,Saint-Vital
73460,73312,Verrens-Arvey
39800,39330,Miéry
19300,19088,Grandsaigne
21390,21007,Aisy-sous-Thil
21700,21162,Chaux
21510,21237,Échalot
26420,26364,Vassieux-en-Vercors
27220,27144,Champigny-la-Futelaye
27190,27287,Glisolles
27800,27318,La Haye-de-Calleville
67260,67468,Siltzheim
67360,67511,Walbourg
68510,68198,Magstatt-le-Haut
39160,39551,Véria
40800,40091,Duhort-Bachen
21230,21354,Longecourt-lès-Culêtre
21490,21555,Saint-Julien
39160,39378,Les Trois Châteaux
39150,39417,LES PIARDS
16200,16139,Fleurac
16700,16292,Ruffec
77320,77250,Leudon-en-Brie
77730,77331,Nanteuil-sur-Marne
77720,77426,Saint-Méry
69380,69055,Les Chères
69290,69094,Grézieu-la-Varenne
41700,41054,Choussy
41300,41084,La Ferté-Imbault
42160,42005,Andrézieux-Bouthéon
42210,42013,Bellegarde-en-Forez
54470,54470,Saint-Baussant
39160,39532,Thoissia
39230,39577,Vincent-Froideville
40000,40192,Mont-de-Marsan
40250,40318,Toulouzette
41310,41001,Ambloy
17500,17006,Allas-Champagne
17400,17022,Asnières-la-Giraud
17400,17277,Essouvert
17210,17287,Pouillac
17220,17391,Saint-Rogatien
71350,71043,Les Bordes
71800,71361,Prizy
71700,71377,Royer
70800,70240,Fontaine-lès-Luxeuil
70210,70338,Melincourt
70180,70511,Vaite
74540,74142,Héry-sur-Alby
54800,54599,Xonville
55290,55348,Montiers-sur-Saulx
41100,41131,Mazangé
41190,41234,Santenay
42360,42073,Cottance
57640,57072,Bettelainville
57420,57146,Coin-lès-Cuvry
57660,57237,Frémestroff
57810,57241,Fribourg
18350,18160,Nérondes
34210,34190,Oupia
34980,34247,Saint-Clément-de-Rivière
34160,34256,Saint-Geniès-des-Mourgues
71240,71512,Sennecey-le-Grand
71350,71517,Sermesse
71130,71552,Uxeau
72800,72060,La Chapelle-aux-Choux
72170,72120,Doucelles
72200,72185,Mareil-sur-Loir
74380,74197,Nangy
74500,74203,Novel
74930,74220,Reignier-Ésery
74370,74245,ST MARTIN BELLEVUE
74500,74249,Saint-Paul-en-Chablais
74230,74280,Thônes
74500,74308,Vinzier
76260,76058,Baromesnil
76680,76200,Critot
56640,56005,Arzon
56700,56130,Merlevenez
56130,56212,Saint-Dolay
57970,57345,Inglange
57200,57750,Wœlfling-lès-Sarreguemines
35500,35252,Saint-Aubin-des-Landes
35160,35351,Le Verger
73590,73114,Flumet
74930,74015,Arbusigny
76170,76421,Mélamare
76780,76431,Le Mesnil-Lieubray
76680,76461,Neufbosc
76640,76639,ST PIERRE LAVIS
77750,77024,Bassevelle
57630,57490,Moyenvic
57170,57520,Obreck
58530,58039,Brèves
58110,58040,Brinay
58330,58136,Jailly
37210,37052,Chançay
37120,37148,Marigny-Marmande
06480,06044,La Colle-sur-Loup
06260,06051,La Croix-sur-Roudoule
74200,74129,La Forclaz
60650,60428,Le Mont-Saint-Adrien
60490,60434,Mortemer
60490,60654,Vandélicourt
77930,77065,Cély
77114,77227,Hermé
77540,77365,Le Plessis-Feu-Aussoux
77440,77460,Tancrou
57970,57767,Stuckange
58400,58067,Chaulgnes
58230,58180,Montsauche-les-Settons
58190,58197,Nuars
58360,58219,Préporché
31440,31316,Marignac
31330,31473,Saint-Cézert
06420,06111,Roure
07430,07078,Davézieux
07660,07130,Lanarce
61290,61323,Le Pas-Saint-l'Homer
60190,60024,Arsy
60650,60073,Blacourt
60240,60089,Boubiers
60680,60125,Canly
60940,60154,Cinqueux
60210,60289,Grez
60680,60326,Jonquières
49670,49092,Chemillé-en-Anjou
49123,49160,Ingrandes-Le Fresne sur Loire
49390,49221,Mouliherne
49330,49330,Sceaux-d'Anjou
50610,50066,Jullouville
50890,50139,Condé-sur-Vire
50440,50171,ECULLEVILLE
32320,32032,Bassoues
32170,32086,Castex
32340,32131,Flamarens
72110,72102,Courcival
72170,72235,Piacé
08110,08090,Carignan
08360,08107,Château-Porcien
08380,08172,Fligny
08240,08326,Nouart
24560,24168,Plaisance
62850,62020,Alembon
65170,65172,Estensan
60410,60578,Saintines
61130,61099,La Chapelle-Souëf
61230,61178,La Fresnaie-Fayel
50370,50399,Le Petit-Celland
73200,73014,Allondaz
73500,73157,Modane
73190,73210,Puygros
73140,73261,Saint-Michel-de-Maurienne
24160,24429,Saint-Jory-las-Bloux
24290,24552,Thonac
25140,25127,Charquemont
67270,67270,Lixhausen
61800,61451,Saint-Quentin-les-Chardonnets
27430,27673,Vatteville
28410,28193,Havelu
28400,28280,Nogent-le-Rotrou
74150,74095,Crempigny-Bonneguête
74140,74105,Douvaine
25310,25304,Hérimoncourt
25680,25505,Rougemont
01150,01047,Blyes
01360,01062,Bressolles
01260,01079,Champagne-en-Valromey
81100,81118,Laboulbène
81600,81171,Montans
64110,64550,Uzos
65240,65031,Arreau
65170,65157,Ens
65220,65253,Lamarque-Rustaing
66700,66008,Argelès-sur-Mer
29610,29199,Plouigneau
29340,29236,Riec-sur-Bélon
30360,30109,Euzet
72540,72004,Amné
72140,72109,Crissé
76230,76377,Isneauville
76220,76440,Molagnies
76130,76451,Mont-Saint-Aignan
01750,01370,Saint-Laurent-sur-Saône
18300,18272,Veaugues
83136,83088,Néoules
83470,83089,Ollières
83200,83137,Toulon
84600,84053,Grillon
85570,85110,L'Hermenault
66430,66021,Bompas
66150,66116,Montferrer
67430,67099,Domfessel
72460,72275,Saint-Corneille
72700,72280,Saint-Georges-du-Bois
72320,72322,Saint-Ulphace
72320,72373,Vibraye
73800,73018,Arbin
73410,73043,La Biolle
73630,73139,Jarsy
76540,76755,Ypreville-Biville
88480,88435,Saint-Remy
88800,88466,They-sous-Montfort
19190,19132,Ménoire
19300,19145,Moustier-Ventadour
19210,19223,Saint-Martin-Sepert
21250,21193,Corgengoux
45300,45310,Sermaises
45300,45320,Thignonville
46320,46039,Brengues
46270,46174,Linac
67930,67235,Kesseldorf
81260,81134,Lamontélarié
81640,81135,Laparrouquial
81340,81308,Valence-d'Albigeois
82500,82071,Goas
73530,73242,Saint-Jean-d'Arves
76390,76035,Aumale
76450,76091,Beuzeville-la-Guérard
90140,90017,Bourogne
90200,90102,Vescemont
91580,91226,Étréchy
21121,21278,Fontaine-lès-Dijon
21150,21299,Gissey-sous-Flavigny
21120,21317,Is-sur-Tille
21310,21369,Magny-Saint-Médard
21500,21641,Touillon
46800,46274,ST LAURENT LOLMIE
46140,46296,Saint-Vincent-Rive-d'Olt
47180,47120,Jusix
47700,47148,Leyritz-Moncassin
47400,47310,Tonneins
76230,76108,Bois-Guillaume
76110,76143,Bretteville-du-Grand-Caux
76640,76470,Normanville
91810,91648,Vert-le-Grand
22610,22111,Lanmodez
22510,22345,Trébry
23700,23037,Bussière-Nouvelle
48300,48129,Rocles
49160,49311,Saint-Philbert-du-Peuple
85150,85118,Landeronde
22220,22347,Trédarzec
23230,23093,Gouzon
23360,23147,Nouzerolles
23130,23151,Peyrat-la-Nonière
76890,76628,Saint-Ouen-du-Breuil
76580,76709,Le Trait
77760,77001,Achères-la-Forêt
67220,67022,Bassemberg
98884,98814,LIFOU
61470,61167,La Ferté-en-Ouche
23220,23062,Chéniers
24120,24127,COLY
62123,62074,Bailleulval
62610,62078,Balinghem
62830,62214,Carly
01090,01165,Francheleins
01190,01175,Gorrevod
24800,24425,Saint-Jean-de-Côle
24160,24493,Saint-Raphaël
67510,67334,Niedersteinbach
67330,67347,Obermodern-Zutzendorf
61800,61292,Montsecret-Clairefougère
61310,61449,ST PIERRE LA RIVIERE
61200,61462,Sarceaux
62142,62022,Alincthun
62164,62025,Ambleteuse
62145,62313,Estrée-Blanche
62156,62319,Éterpigny
62890,62598,Muncq-Nieurlet
62290,62617,Nœux-les-Mines
02870,02122,Brie
02450,02308,Fesmy-le-Sart
02870,02329,Fourdrain
02140,02405,Landouzy-la-Ville
02800,02473,Mayot
25340,25018,Anteuil
25440,25171,Courcelles
25660,25245,Fontain
25620,25305,L'Hôpital-du-Grosbois
68260,68166,Kingersheim
68290,68239,Oberbruck
68150,68269,Ribeauvillé
62131,62278,Drouvin-le-Marais
62770,62365,Galametz
62850,62432,Herbinghen
62620,62456,Houchin
62380,62702,Remilly-Wirquin
62120,62721,Roquetoire
62810,62798,Sombrin
63160,63096,Chas
63300,63151,Escoutoux
63730,63214,Les Martres-de-Veyre
02600,02528,Mortefontaine
02270,02529,Mortiers
02480,02604,Pithon
02130,02699,Saponay
02200,02780,Venizel
25120,25392,Mont-de-Vougney
25240,25451,Petite-Chaux
25640,25506,Rougemontot
69700,69080,Échalas
69700,69091,Givors
88260,88353,Pont-lès-Bonfays
62240,62678,Quesques
62760,62877,Warlincourt-lès-Pas
63520,63065,Ceilloux
83136,83059,Forcalqueiret
63490,63415,Sauxillanges
64330,64180,Castetpugon
64300,64296,Lacadée
03800,03182,Monteignet-sur-l'Andelot
04210,04035,Brunet
04000,04070,Digne-les-Bains
14700,14258,Falaise
14630,14287,Frénouville
89420,89244,Marmeaux
83136,83076,Mazaugues
84190,84049,Gigondas
84820,84150,Visan
85340,85166,OLONNE SUR MER
86100,86007,Antran
34270,34248,Sainte-Croix-de-Quintillargues
14230,14439,Monfréville
14100,14487,Ouilly-le-Vicomte
14140,14600,ST JULIEN LE FAUCON
14700,14627,Saint-Martin-de-Mieux
14400,14732,Vaux-sur-Aure
15290,15030,Cayrols
95410,95288,Groslay
86410,86228,Saint-Laurent-de-Jourdes
86170,86300,Yversay
86150,86112,L'Isle-Jourdain
35890,35033,Bourg-des-Comptes
35137,35203,La Nouaye
35250,35296,Saint-Médard-sur-Ille
35500,35330,Taillis
35320,35343,Tresbœuf
91360,91216,Épinay-sur-Orge
92200,92051,Neuilly-sur-Seine
93150,93007,Le Blanc-Mesnil
95420,95270,Genainville
14140,14313,GRANDCHAMP LE CHATEAU
15110,15078,Jabrun
42380,42266,Saint-Nizier-de-Fornas
42600,42299,Savigneux
53140,53208,Saint-Cyr-en-Pail
86270,86086,Coussay-les-Bois
86220,86111,Ingrandes
86120,86206,Raslay
86250,86242,Saint-Romain
95560,95353,Maffliers
95450,95625,Us
15110,15199,Saint-Martial
16390,16049,Bonnes
16100,16102,Cognac
16290,16121,Douzat
16380,16323,Saint-Germain-de-Montbron
43800,43267,Vorey
44860,44150,Saint-Aignan-Grandlieu
45430,45089,Chécy
54740,54094,Bralleville
54210,54108,Burthecourt-aux-Chênes
54470,54240,Grosrouvres
54310,54263,Homécourt
87130,87130,Roziers-Saint-Georges
88170,88058,Biécourt
88330,88228,Haillainville
20290,NA,Penta-Acquatella
20234,NA,Pietricaggio
16800,16374,Soyaux
17130,17156,Expiremont
17380,17202,Landes
17230,17208,Longèves
45340,45288,Saint-Loup-des-Vignes
45300,45347,Vrigny
46170,46069,Cézac
46350,46178,Loupiac
46300,46216,Payrignac
54230,54397,Neuves-Maisons
54750,54533,Trieux
88500,88254,Jorxey
88120,88391,Rochesson
89200,89044,Blannay
49140,49110,Corzé
49630,49194,Mazé-Milon
50240,50018,ARGOUGES
18800,18123,LAVERDINES
07400,07311,Sceautres
08300,08001,Acy-Romance
08200,08043,Balan
46100,46288,Saint-Perdoux
46320,46292,Saint-Simon
47800,47218,Puysserampion
47120,47247,Saint-Jean-de-Duras
55190,55368,Naives-en-Blois
31460,31441,Prunet
31590,31573,Verfeil
89200,89306,Pontaubert
51230,51010,Angluzelles-et-Courcelles
08210,08159,Euilly-et-Lombut
08290,08182,Le Fréty
08380,08318,La Neuville-aux-Joûtes
08400,08325,Noirval
08290,08344,Prez
08350,08492,Vrigne-Meuse
51390,51267,Germigny
32130,32321,Polastron
92310,92072,Sèvres
95800,95127,Cergy
97121,97102,Anse-Bertrand
09310,09155,Larcat
10210,10143,Étourvy
51220,51444,Pouillon
51600,51491,Saint-Jean-sur-Tourbe
51490,51503,Saint-Martin-l'Heureux
51120,51542,Soizy-aux-Bois
52320,52091,Cerisières
52260,52196,Faverolles
33710,33067,Bourg
33650,33274,Martillac
33760,33275,Martres
97212,97224,Saint-Joseph
97450,97414,Saint-Louis
20136,NA,Bocognano
20138,NA,Coti-Chiavari
40120,40137,Lacquy
40180,40301,Siest
10200,10219,Maisons-lès-Soulaines
11220,11083,Caunettes-en-Val
52100,52267,Laneuville-au-Pont
52190,52446,Saint-Broingt-les-Fosses
53250,53061,Charchigné
53230,53077,Cossé-le-Vivien
53950,53140,Louverné
34150,34010,Aniane
34230,34016,Aumelas
34120,34068,Cazouls-d'Hérault
20237,NA,Casabianca
08390,08434,Sy
41290,41011,BAIGNEAUX
41190,41101,Herbault
41150,41137,Mesland
41800,41215,Saint-Jacques-des-Guérets
25380,25504,Rosureux
25190,25584,Valoreille
54200,54016,Andilly
54122,54199,Flin
09600,09048,Belloc
09160,09148,Lacave
09700,09170,Lissac
42155,42253,Saint-Léger-sur-Roanne
42590,42268,Vézelin-sur-Loire
43380,43006,Ally
43590,43025,Beauzac
43770,43046,Chadrac
43160,43093,Félines
43290,43142,Montregard
43260,43143,Montusclat
43130,43166,Saint-André-de-Chalencon
44220,44047,Couëron
26300,26023,Barbières
26350,26107,Crépol
26390,26148,Hauterives
03390,03020,Beaune-d'Allier
14490,14716,Trungy
14113,14755,Villerville
10800,10173,Isle-Aumont
10800,10435,Villy-le-Maréchal
44440,44144,Riaillé
45210,45026,Bazoches-sur-le-Betz
27110,27486,Quittebeuf
02860,02573,Orgeval
03390,03308,Vernusse
05200,05046,Embrun
15140,15205,Saint-Paul-de-Salers
15190,15213,Saint-Saturnin
11380,11174,Les Ilhes
11500,11350,Saint-Just-et-le-Bézu
12160,12137,Manhac
57830,57320,Hertzing
57170,57423,Lubécourt
57810,57579,Rhodes
02300,02704,Selens
03220,03132,Jaligny-sur-Besbre
03210,03202,Noyant-d'Allier
03140,03277,Target
06550,06108,La Roquette-sur-Siagne
07460,07024,Banne
07340,07036,Bogy
07170,07208,Saint-Andéol-de-Berg
07270,07218,Saint-Basile
76840,76354,Hénouville
23800,23117,Maison-Feyne
58120,58062,Château-Chinon (Ville)
59216,59078,Beugnies
08260,08100,Champlin
08400,08116,Bairon et ses environs
11190,11309,Rennes-le-Château
77720,77052,Bréau
77140,77156,Darvault
77165,77193,Forfry
24340,24253,Mareuil en Périgord
24580,24330,Plazac
33220,24335,Port-Sainte-Foy-et-Ponchapt
24240,24351,Ribagnac
24110,24371,Saint-Aquilin
24170,24538,Siorac-en-Périgord
25170,25119,Champvans-les-Moulins
59199,59114,Bruille-Saint-Amand
59184,59524,Sainghin-en-Weppes
06400,06029,Cannes
11610,11404,Ventenac-Cabardès
12170,12197,Réquista
12300,12240,Saint-Parthem
77250,77506,Villemer
40170,40322,Uza
41800,41113,Lavardin
25410,25164,Corcondray
25120,25366,Mancenans-Lizerne
33840,33239,Lerm-et-Musset
33860,33267,MARCILLAC
33160,33376,Saint-Aubin-de-Médoc
34170,34057,Castelnau-le-Lez
34370,34148,Maraussan
22400,22098,Landéhen
22780,22217,Plougras
23210,23042,Ceyroux
14310,14241,Épinay-sur-Odon
41130,41242,Selles-sur-Cher
43350,43030,Blanzac
43160,43035,Bonneval
19170,19209,Saint-Hilaire-les-Courbes
21420,21010,Aloxe-Corton
21330,21125,Cérilly
21350,21147,Charny
34160,34242,Saint-Bauzille-de-Montmel
35270,35085,Combourg
35133,35112,Fleurigné
35890,35139,Laillé
35550,35219,Pipriac
23130,23187,Saint-Dizier-la-Tour
23250,23202,Saint-Hilaire-le-Château
24550,24075,Campagnac-lès-Quercy
24400,24299,Mussidan
24440,24307,Naussannes
14620,14402,Le Marais-la-Chapelle
14130,14593,Saint-Hymer
14340,14608,ST LOUP DE FRIBOIS
22460,22001,Allineuc
43700,43140,Le Monteil
43100,43147,Paulhac
43340,43173,Saint-Christophe-d'Allier
43160,43237,Sembadel
21330,21451,Nesle-et-Massoult
21350,21544,Sainte-Colombe-en-Auxois
21150,21627,Thenissey
35960,35361,Le Vivier-sur-Mer
36220,36224,Tournon-Saint-Martin
36110,36242,Villegongis
37120,37034,Braslou
37530,37043,Cangey
37240,37103,Esves-le-Moutier
37240,37136,Le Louroux
24600,24460,Saint-Méard-de-Drône
11600,11215,Malves-en-Minervois
22230,22309,Saint-Launeuc
23000,23052,La Chapelle-Taillefert
23430,23056,Châtelus-le-Marcheix
23140,23100,Jarnages
45220,45097,Chuelles
46360,46162,Lauzès
22550,22143,Matignon
22550,22174,Pléboulle
22420,22207,Plouaret
22200,22248,Pommerit-le-Vicomte
30150,30178,Montfaucon
30150,30221,Roquemaure
31290,31185,Folcarde
31160,31245,Juzet-d'Izaut
11600,11372,Salsigne
12240,12068,Colombiès
12330,12171,Nauviale
12470,12214,Saint-Chély-d'Aubrac
24100,24237,Lembras
24260,24404,Saint-Félix-de-Reillac-et-Mortemart
24140,24427,ST JEAN D EYRAUD
46260,46227,Promilhanes
47700,47012,Anzex
14440,14197,Cresserons
14230,14342,Isigny-sur-Mer
31230,31343,Mirambeau
31520,31446,Ramonville-Saint-Agne
31470,31466,Saiguède
32500,32184,Lalanne
32270,32237,Marsan
13122,13114,Ventabren
14140,14189,COUPESARTE
14260,14195,Courvaudon
14320,14277,Fontenay-le-Marmion
25120,25091,Les Bréseux
25440,25098,Buffard
32220,32270,Mongausy
32230,32317,Peyrusse-Vieille
32160,32362,Saint-Aunix-Lengros
49330,49189,MARIGNE
49500,49319,ST SAUVEUR DE FLEE
14270,14431,Mézidon Vallée d'Auge
14270,14444,MONTEILLE
14270,14493,PERCY EN AUGE
14220,14505,PLACY
14110,14512,Pontécoulant
14970,14558,Saint-Aubin-d'Arquenay
32260,32300,Orbessan
37500,37201,Rivière
19300,19073,Égletons
19200,19201,Saint-Exupéry-les-Roches
21450,21011,Ampilly-les-Bordes
21700,21088,Boncourt-le-Bois
33390,33101,Cartelègue
33540,33224,Landerrouet-sur-Ségur
49560,49373,Lys-Haut-Layon
55800,55493,Sommeilles
55220,55566,Villers-sur-Meuse
55160,55579,Watronville
15600,15122,Maurs
38600,38169,Fontaine
38620,38372,Saint-Bueil
38470,38390,Saint-Gervais
21150,21122,Bussy-le-Grand
21400,21154,Châtillon-sur-Seine
21450,21257,Étormay
21140,21272,Le Val-Larrey
21230,21414,Mimeure
21150,21448,Mussy-la-Fosse
21630,21492,Pommard
21700,21506,Premeaux-Prissey
34330,34046,Cambon-et-Salvergues
34490,34061,Causses-et-Veyran
34600,34062,Caussiniojouls
34800,34124,Lacoste
34310,34206,Poilhes
57530,57055,Bazoncourt
57660,57262,Grostenquin
06370,06084,Mouans-Sartoux
07400,07020,Aubignas
07340,07051,Champagne
07000,07092,Freyssenet
01590,01148,Dortan
01160,01304,Pont-d'Ain
35560,35164,Marcillé-Raoul
35140,35269,ST GEORGES DE CHESNE
14710,14681,Surrain
57412,57355,Kalhausen
65120,65168,Esquièze-Sère
65240,65171,Estarvielle
07230,07176,Planzolles
07120,07306,Sampzon
07380,07315,La Souche
08500,08011,Anchamps
08160,08173,Flize
08600,08175,Foisches
08240,08176,Fossé
39290,39528,Thervay
54890,54544,Vandelainville
02220,02421,Lesges
16150,16132,Étagnac
16460,16184,Lichères
65370,65407,Sarp
66720,66039,Caramany
66800,66067,Err
66240,66172,Saint-Estève
67320,67071,Bust
67410,67106,Drusenheim
16560,16168,Jauldes
16700,16268,Poursac
16290,16348,Saint-Saturnin
55400,55219,Grimaucourt-en-Woëvre
55400,55244,Herméville-en-Woëvre
55500,55300,Longeaux
30210,30207,Pouzilhac
30800,30258,Saint-Gilles
30126,30278,Saint-Laurent-des-Arbres
17120,17131,Cozes
67220,67143,Fouchy
60240,60630,Thibivillers
17210,17378,Saint-Palais-de-Négrignac
17800,17388,Saint-Quantin-de-Rançanne
56140,56191,Réminiac
46090,46007,Arcambal
46320,46009,Assier
31230,31251,Labastide-Paumès
31670,31254,Labège
31450,31384,Montlaur
32290,32063,Bouzon-Gellenave
32300,32159,L'Isle-de-Noé
17700,17434,Surgères
17700,17457,La Devise
18210,18021,Bannegon
25150,25281,Goux-lès-Dambelin
60390,60649,TROUSSURES
61600,61104,La Chaux
61390,61159,Fay
18330,18165,Neuvy-sur-Barangeon
46170,46217,Pern
46090,46335,Villesèque
47240,47032,Bon-Encontre
47180,47233,Sainte-Bazeille
51340,51060,Bignicourt-sur-Saulx
51480,51199,Cuchery
51290,51373,Moncetz-l'Abbaye
26170,26043,Beauvoisin
26190,26163,Léoncel
62650,62017,Aix-en-Ergny
72120,72125,Écorpain
72800,72176,Le Lude
72140,72234,Pezé-le-Robert
27350,27227,Étréville
27860,27333,Heudicourt
47370,47307,Thézac
48170,48023,BELVEZET
48100,48032,Le Buisson
48340,48175,Saint-Pierre-de-Nogaret
53200,53014,AZE
27190,27082,La Bonneville-sur-Iton
27120,27254,Fontaine-sous-Jouy
73370,73050,Bourdeau
73620,73132,Hauteluce
73800,73141,Laissaud
73460,73188,Notre-Dame-des-Millières
73170,73271,Saint-Pierre-d'Alvey
74800,74007,Amancy
01320,01092,Châtillon-la-Palud
62145,62294,ENGUINEGATTE
53100,53074,Contest
54800,54002,Abbéville-lès-Conflans
54300,54206,Fraimbois
52000,52494,Treix
52100,52534,Villiers-en-Lieu
53240,53031,La Bigottière
53400,53090,Denazé
27800,27418,Morsan
27120,27465,Le Plessis-Hébert
35630,35317,Saint-Symphorien
35490,35326,Sens-de-Bretagne
36600,36233,La Vernelle
82240,82078,Labastide-de-Penne
62575,62452,Heuringhem
62270,62459,Houvin-Houvigneul
62140,62743,Sainte-Austreberthe
54730,54485,Saint-Pancré
54330,54497,Saxon-Sion
01100,01171,Géovreisset
54770,54089,Bouxières-aux-Chênes
54470,54316,Limey-Remenauville
54810,54321,Longlaville
38490,38012,Aoste
38930,38113,Clelles
38580,38163,Le Haut-Bréda
83840,83010,Bargème
63470,63351,Saint-Germain-près-Herment
85310,85285,Le Tablier
86250,86012,Asnois
86490,86081,Colombiers
86140,86128,Lencloître
86460,86152,Mauprévoir
42640,42284,Saint-Romain-la-Motte
43580,43220,Saint-Préjet-d'Allier
39110,39004,Abergement-lès-Thésy
39270,39045,Beffia
63120,63418,Sermentizon
64230,64183,Caubios-Loos
64130,64214,Espès-Undurein
87520,87110,Oradour-sur-Glane
87290,87121,Rancon
88300,88242,Houéville
44640,44220,Vue
45270,45031,Bellegarde
45760,45034,Boigny-sur-Bionne
70000,70136,Charmoille
70400,70149,Chenebier
70500,70372,Montureux-lès-Baulay
70200,70445,Rignovelle
98796,98731,NUKU HIVA
64190,64414,Narp
64130,64559,Viodos-Abense-de-Bas
89480,89129,Crain
47310,47133,Lamontjoie
47370,47160,Masquières
71460,71164,Curtil-sous-Burnand
71960,71169,Davayé
20220,NA,Monticello
20229,NA,Polveroso
02000,02047,Barenton-Cel
78250,78261,Gaillon-sur-Montcient
79430,79076,La Chapelle-Saint-Laurent
89100,89354,Saint-Martin-du-Tertre
89420,89379,Savigny-en-Terre-Plaine
48400,48028,Les Bondons
36350,36157,La Pérouille
72350,72019,Avessé
01300,01116,Contrevoz
01430,01206,Lantenay
01130,01269,Nantua
02590,02327,Foreste
02160,02531,Moussy-Verneuil
02100,02637,Remaucourt
02360,02674,Saint-Clément
02150,02705,La Selve
80200,80102,Biaches
80500,80121,Bouillancourt-la-Bataille
80200,80141,Brie
80500,80278,Erches
62134,62303,Érin
62760,62389,Grincourt-lès-Pas
36250,36202,Saint-Maur
37110,37276,Villedômer
38270,38037,Bellegarde-Poussieu
38260,38121,COMMELLE
01190,01305,Pont-de-Vaux
01340,01387,Saint-Sulpice
03120,03105,Droiturier
03500,03188,Montord
03470,03207,Pierrefitte-sur-Loire
04300,04088,Forcalquier
80700,80473,Liancourt-Fosse
80150,80589,Neuilly-le-Dien
80140,80663,Rambures
80140,80732,Senarpont
80200,80741,Soyécourt
81430,81010,Ambialet
63940,63211,Marsac-en-Livradois
63190,63229,Moissat
38680,38333,Rencurel
38690,38380,Saint-Didier-de-Bizonnes
38830,38439,Crêts en Belledonne
38300,38498,Succieu
38470,38523,Varacieux
38520,38549,Villard-Notre-Dame
02190,02360,Villeneuve-sur-Aisne
02600,02415,Laversine
02110,02488,Molain
02000,02499,Montbavin
54570,54534,Trondes
54800,54535,Tronville
55170,55031,Baudonvilliers
04250,04228,Valavoire
05000,05037,Châteauvieux
05700,05048,L'Épine
05350,05077,Molines-en-Queyras
67340,67392,Reipertswiller
67420,67436,Saulxures
67390,67453,Schœnau
67290,67491,Tieffenbach
68440,68055,Bruebach
64210,64035,Arbonne
64390,64287,Laàs
78270,78147,Chaufour-lès-Bonnières
39100,39042,Baverans
39110,39248,Geraise
39300,39281,Le Latet
39260,39289,Lect
55200,55407,Pont-sur-Meuse
55600,55544,Velosnes
55190,55559,Villeroy-sur-Méholle
56380,56012,Beignon
38970,38241,Monestier-d'Ambel
38440,38476,Savas-Mépin
68600,68351,Vogelgrun
69250,69143,Neuville-sur-Saône
69400,69159,Porte des Pierres Dorées
78124,78368,Mareil-sur-Mauldre
78670,78384,Médan
78125,78464,Orcemont
79350,79088,Chiché
59840,59356,Lompret
59122,59448,Oost-Cappel
59730,59612,Vertain
56480,56041,Cléguérec
56160,56073,Guémené-sur-Scorff
56150,56074,Guénin
56100,56121,Lorient
56920,56151,Noyal-Pontivy
39250,39214,Esserval-Tartre
39600,39259,Grange-de-Vaivre
39320,39485,Val Suran
70100,70024,Apremont
70500,70070,Betoncourt-sur-Mance
70270,70361,Montessaux
70360,70386,La Neuvelle-lès-Scey
70000,70429,Pusy-et-Épenoux
79170,79352,Villiers-sur-Chizé
80270,80019,Allery
80110,80035,Aubercourt
80190,80097,Béthencourt-sur-Somme
80360,80314,Flers
60280,60156,Clairoix
60310,60192,Cuy
60190,60281,Gournay-sur-Aronde
50320,50188,Folligny
50200,50219,Gratot
57340,57723,Virming
80370,80563,Montigny-les-Jongleurs
80430,80592,Neuville-Coppegueule
81260,81014,Anglès
70700,70533,Vellefrey-et-Vellefrange
61100,61094,La Chapelle-au-Moine
09160,09183,Mauvezin-de-Prat
09300,09242,Raissac
09320,09301,Soulan
10200,10102,Colombé-la-Fosse
10220,10239,Mesnil-Sellières
71500,71018,Bantanges
71240,71274,Mancey
71300,71306,Montceau-les-Mines
71160,71370,Rigny-sur-Arroux
32170,32373,Sainte-Dode
33890,33133,Coubeyrac
33190,33187,Gironde-sur-Dropt
28800,28126,Dancy
28120,28281,Nogent-sur-Eure
29460,29080,Hôpital-Camfrout
29430,29206,Plounévez-Lochrist
10140,10310,Puits-et-Nuisement
10410,10357,Saint-Parres-aux-Tertres
10400,10382,Traînel
11340,11028,Belcaire
11200,11064,Camplong-d'Aude
11160,11396,Trausse
59143,59664,Wulverdinghe
60280,60070,Bienville
72260,72201,Moncé-en-Saosnois
72610,72355,Thoiré-sous-Contensor
33420,33531,Tizac-de-Curton
34920,34090,Le Crès
34320,34109,Gabian
34400,34146,Lunel-Viel
34390,34187,Olargues
34310,34226,Quarante
35250,35007,Aubigné
18230,18205,Saint-Doulchard
19000,19009,Les Angles-sur-Corrèze
74210,74135,Giez
74140,74150,Loisin
74470,74155,Lullin
74270,74184,Minzier
01013,01053,Bourg-en-Bresse
01202,01033,Valserhône
01631,01354,Saint-Genis-Pouilly
02007,02413,Laval-en-Laonnois
02020,02408,Laon
02406,02168,Château-Thierry
02407,02168,Château-Thierry
03303,03095,Cusset
03311,03185,Montluçon
04012,04070,Digne-les-Bains
04013,04070,Digne-les-Bains
